BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Education Leadership & Quality,32100,Consult.& Prof. Serv,440000,01/12/2020,5100446007,1000.0,Park Road Primary Academy,400487,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Conference & Review Unit,31202,Computer Software - Purchase,450800,01/12/2020,5100446008,1826.64,Phoenix Software Ltd,105022,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,01/12/2020,5100446012,31365.9,Mott Macdonald Ltd,104950,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Fees (Including Agents Fees),441450,09/12/2020,5100446015,1428.2,Network Ventures Ltd,110554,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Supplies & Services - Covid 19,499919,01/12/2020,5100446016,737.6,Performance Health,105137,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,01/12/2020,5100446017,2371.57,Environmental Waste Controls Ltd,102474,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,01/12/2020,5100446018,6611.0,PermiServ Limited,115243,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,01/12/2020,5100446019,540.0,P S D Vehicle Rental,100551,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Materials,400500,01/12/2020,5100446020,21970.25,Tarmac,100489,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Sensory,32010,Equipment Purchase & Contract,400000,01/12/2020,5100446026,510.0,Connevans Ltd,104632,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,NTH/Quattro Re-Dvelopment,40063,Consult.& Prof. Serv,440000,06/12/2020,5100446027,800.0,Environmental Engineering P/ship,118046,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,NTH/Quattro Re-Dvelopment,40063,Consult.& Prof. Serv,440000,06/12/2020,5100446028,575.0,Environmental Engineering P/ship,118046,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,14/12/2020,5100446030,1080.89,Hire Station North,104819,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Transformation Team,52210,Stationery,430150,06/12/2020,5100446032,1640.0,Computer Futures,116968,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Projects,23300,Computer Hardware - Purchase,450700,01/12/2020,5100446035,518.59,Dell,104659,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,01/12/2020,5100446036,1037.18,Dell,104659,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Business Exchange,22260,Computer Software - Maintenance,450850,01/12/2020,5100446041,4550.0,Carpe Diem Incorporated Limited,109442,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446043,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446044,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446045,9016.24,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446046,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446047,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446048,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446049,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Supplies & Services - Covid 19,499919,01/12/2020,5100446050,10158.78,Surf & Turf Instant Shelters,111914,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Supplies & Services - Covid 19,499919,01/12/2020,5100446050,825.0,Surf & Turf Instant Shelters,111914,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Planning Policy,43440,Consult.& Prof. Serv,440000,01/12/2020,5100446055,61890.0,Cheshire West And Chester,103357,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Environmental Works,531050,01/12/2020,5100446060,2973.6,George Cox & Sons,105471,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Trading Standards North West,41564,Fees (Including Agents Fees),441450,01/12/2020,5100446061,59202.0,Sefton Metropolitan Borough Council,410066,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Neighbourhood Enga,51305,Supplies & Services - Covid 19,499919,01/12/2020,5100446062,3450.0,Warrington Voluntary Action,110206,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Proceeds of Crime,41563,Subscriptions,470000,01/12/2020,5100446065,580.0,National Crime Agency,112862,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Prison Substance Misuse Services,53840,Drug Action,443600,06/12/2020,5100446066,1046.61,MOJ Shared Service Centre,102024,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Tyres,300250,06/12/2020,5100446067,4965.77,Lodge Tyre Company,105203,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,01/12/2020,5100446073,909.45,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Projects,23300,Computer Hardware - Purchase,450700,01/12/2020,5100446078,2592.95,Dell,104659,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,01/12/2020,5100446079,775.0,Oakwood Primary School (Academy),400611,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Medical & Hygiene Supplies,401050,01/12/2020,5100446080,964.4,Phs Group Ltd,105024,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Building Work,200850,08/12/2020,5100446086,29520.0,United Utlilities Ltd,104402,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446090,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446091,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446092,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446093,4508.12,Weston Point College,110596,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446097,5477.75,Cedar House School,111289,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/12/2020,5100446098,5477.75,Cedar House School,111289,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Drug Action,443600,06/12/2020,5100446099,23101.98,NHS Business Services Authority,113435,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,01/12/2020,5100446112,2914.01,Autism Initiatives,104503,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,01/12/2020,5100446113,18541.58,Oliver House Priory,107946,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,01/12/2020,5100446114,29800.08,Oliver House Priory,107946,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,01/12/2020,5100446115,23421.3,Oliver House Priory,107946,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Env. Health Public Protection,41530,Consult.& Prof. Serv,440000,01/12/2020,5100446123,2432.0,Radius Security Ltd,116645,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,86 Sankey Street,43115,Servicing Contracts,200150,02/12/2020,5100446164,1736.3,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,School Brow Depot,41330,Servicing Contracts,200150,02/12/2020,5100446165,1092.35,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Interchange,44460,Servicing Contracts,200150,02/12/2020,5100446166,12081.95,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Servicing Contracts,200150,02/12/2020,5100446167,4509.55,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Sandy Lane Depot,44230,Servicing Contracts,200150,02/12/2020,5100446168,547.35,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446170,1575.0,Alan Delooze Premier Travel,100727,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446171,1500.0,Redacted for personal data,117345,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446172,2212.5,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446174,1856.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446175,2205.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446176,1410.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446177,1206.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446178,2016.5,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446179,2205.0,Manhatton Transfers,101264,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446180,1995.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446181,2625.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446182,1496.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446183,2646.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Transport - Covid 19,399919,02/12/2020,5100446184,2268.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446186,1530.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446187,1728.0,Direct Taxis,101873,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446188,851.0,Redacted for personal data,115134,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,02/12/2020,5100446191,7832.25,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,Neighbourhood & Community Other,83002,Consult.& Prof. Serv,440000,02/12/2020,5100446193,3750.0,Baker Mallett LLP,116160,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,Neighbourhood & Community Other,83002,Consult.& Prof. Serv,440000,02/12/2020,5100446194,2975.0,Baker Mallett LLP,116160,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,02/12/2020,5100446195,2060.0,Great Sankey High Academy School,400206,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trees & Woodland Services,41421,Materials,400500,02/12/2020,5100446201,9200.0,Rainfords Christmas Tree LTD,118015,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,02/12/2020,5100446202,2180.1,Environmental Waste Controls Ltd,102474,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,02/12/2020,5100446203,15260.71,Environmental Waste Controls Ltd,102474,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,18/12/2020,5100446204,1425.0,B & T Skip Hire,100921,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,02/12/2020,5100446207,2094.0,Vivedia Ltd,116354,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Housing Strategy,43620,Equipment Purchase & Contract,400000,02/12/2020,5100446210,1800.0,Complete Home Energy Systems,111861,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Housing Strategy,43620,Equipment Purchase & Contract,400000,02/12/2020,5100446211,1800.0,Complete Home Energy Systems,111861,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Housing Strategy,43620,Equipment Purchase & Contract,400000,02/12/2020,5100446212,1800.0,Complete Home Energy Systems,111861,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,02/12/2020,5100446215,1112.38,Generator Power Ltd,117550,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Equipment Purchase & Contract,400000,02/12/2020,5100446216,881.0,Flowbird Smart City UK Ltd,100854,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,02/12/2020,5100446223,1375.0,Padgate Academy,111431,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,14/12/2020,5100446225,1716.0,F G Rowland Ltd,102555,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,14/12/2020,5100446226,1430.0,F G Rowland Ltd,102555,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,14/12/2020,5100446227,2508.0,F G Rowland Ltd,102555,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,06/12/2020,5100446228,295817.5,Bridgewater Community Healthcare,108932,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,02/12/2020,5100446231,82274.47,Bright Futures Care Ltd,114579,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,02/12/2020,5100446235,239482.88,Dowhigh Ltd,105350,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Named Drainage Schm,532100,02/12/2020,5100446236,62681.0,Dowhigh Ltd,105350,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,18/12/2020,5100446237,659.7,Enterprise Flex E Rent,100597,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446240,1207.2,Raza Taxis,105056,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446241,2730.0,Raza Taxis,105056,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446242,1281.0,Raza Taxis,105056,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446243,1300.0,Raza Taxis,105056,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446244,1554.0,Silver Executive Travel,102638,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446245,2125.0,Sure & Safe Minibus Service Ltd,100137,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/12/2020,5100446246,1764.0,Will's Cabs,116729,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,02/12/2020,5100446250,4321.35,Bighand Limited,106275,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Prison Substance Misuse Services,53840,Drug Action,443600,06/12/2020,5100446253,94806.67,CGL,440139,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Drug Action,443600,06/12/2020,5100446254,129229.58,CGL,440139,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,18/12/2020,5100446256,10943.54,Enterprise Flex E Rent,100597,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Time Square  Development,44000,Consult.& Prof. Serv,440000,02/12/2020,5100446257,800.0,Kone Escalators,105477,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,02/12/2020,5100446258,53335.87,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,02/12/2020,5100446258,11769.5,Mears Limited,114197,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Materials,400500,03/12/2020,5100446289,229851.47,Support in Sport Ltd,117010,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children's Contracts,31116,Payment of Grants,470050,06/12/2020,5100446297,12340.2,National Youth Advocacy Service,440082,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,03/12/2020,5100446299,2000.0,Gerald Eve LLP,117952,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,03/12/2020,5100446300,236333.56,Cheshire West And Chester,103357,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,06/12/2020,5100446301,64302.28,Muse Developments Ltd,113059,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,14/12/2020,5100446302,52794.7,Muse Developments Ltd,113059,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Effective Practice,33300,Agency Supply,180000,03/12/2020,5100446303,161072.34,Cheshire East Council,410116,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,YOS Remand Costs,30005,Looked after children in Warrington,301000,03/12/2020,5100446304,57166.0,Halton Borough Council,410008,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Carriageway-Resurfacing,532250,03/12/2020,5100446305,138980.33,Tarmac,100489,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Carriageway-Resurfacing,532250,03/12/2020,5100446306,202587.36,Tarmac,100489,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Carriageway-Resurfacing,532250,03/12/2020,5100446307,196587.82,Tarmac,100489,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Carriageway-Resurfacing,532250,03/12/2020,5100446308,170830.26,Tarmac,100489,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Carriageway-Resurfacing,532250,03/12/2020,5100446309,85415.13,Tarmac,100489,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,14/12/2020,5100446310,497377.49,Muse Developments Ltd,113059,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,03/12/2020,5100446311,73795.97,Network Rail Infrastructure Ltd,101506,2020,December
