BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - IC Premises & Training,53280,Tipping Charges,442800,06/06/2020,5100426878,845.0,B & T Skip Hire,100921,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - IC Premises & Training,53280,Tipping Charges,442800,06/06/2020,5100427547,700.0,B & T Skip Hire,100921,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,13/01/2021,5100449394,1530.1,Drive DeVilbiss Healthcare Ltd,101899,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,ICT Comms - Line Purchase,450150,17/06/2021,5100457754,11917.56,TNP - The Networking People,110271,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,13/05/2021,5100460029,1810.0,Enable Access Limited,117133,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting Client,44241,Lighting Energy Char,531550,15/09/2021,5100460595,623.01,Npower Electricity,101884,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Supplies & Services - Covid 19,499919,13/05/2021,5100461289,3600.0,Joerns Healthcare Ltd,106924,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,02/09/2021,5100461541,2632.88,Jones Lighting Ltd,103483,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,23/08/2021,5100461608,1467.0,Osprey Healthcare,106076,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,27/05/2021,5100462510,1300.0,Gunn Jcb Ltd,104763,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children's Contracts,31116,Payment of Grants,470050,04/06/2021,5100463045,13398.7,National Youth Advocacy Service,440082,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,24/09/2021,5100463213,638.0,F R Sharrock Ltd,105122,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,14/06/2021,5100463846,4199.99,Turner Groundscare,105201,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Consult.& Prof. Serv,440000,06/09/2021,5100463984,13289.0,Jacobs Uk Ltd,101283,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,21/06/2021,5100464576,558.0,Tennants Distribution Limited,103720,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,23/06/2021,5100464770,554.49,Turner Groundscare,105201,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,13/07/2021,5100464778,540.95,Healthcare Matters,110751,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,13/07/2021,5100464778,552.0,Healthcare Matters,110751,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,13/07/2021,5100464778,567.0,Healthcare Matters,110751,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,22/09/2021,5100464895,790.99,Turner Groundscare,105201,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100465759,9666.54,Enterprise Flex E Rent,100597,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100465771,1612.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100465772,580.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100465773,1612.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100465774,1612.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,07/07/2021,5100465871,550.0,Healthcare Matters,110751,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100465889,980.0,B & T Skip Hire,100921,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,07/07/2021,5100465919,1027.25,Siemens Mobility Limited,101162,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,New Town House,45168,Consult.& Prof. Serv,440000,14/09/2021,5100465964,7985.0,Encred Limited,117398,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,02/09/2021,5100465971,5650.54,Jones Lighting Ltd,103483,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,07/07/2021,5100466014,1750.0,Newsquest Media Group,100070,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,07/07/2021,5100466014,1500.0,Newsquest Media Group,100070,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100466073,902.0,Carroll Plant Ltd,101548,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Fees (Including Agents Fees),441450,29/09/2021,5100466139,3007.0,The Lucy Faithful Foundation,109738,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,08/09/2021,5100466234,621.77,Johnston Sweepers Ltd,101251,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,14/09/2021,5100466581,884.62,Turner Groundscare,105201,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,19/07/2021,5100467049,584.0,Lisclare Ltd,100553,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Hazardous Waste,530600,15/09/2021,5100467168,914.0,Clean Waste Ltd,117684,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Networks,23400,Computer Software - Maintenance,450850,14/09/2021,5100467173,765.94,Nominet Uk,118117,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fair Trading & Investigations,41500,Training,190150,20/07/2021,5100467189,1080.0,Chartered Trading Standards Institu,115937,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,27/07/2021,5100467720,3392.0,Contenur UK Ltd,117538,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,27/07/2021,5100467720,4409.6,Contenur UK Ltd,117538,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,27/07/2021,5100467720,4409.6,Contenur UK Ltd,117538,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,15/09/2021,5100467827,540.96,Turner Groundscare,105201,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,15/09/2021,5100467979,637.78,Penine Power Engineering Ltd,106070,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Facilities,41112,Equipment Purchase & Contract,400000,30/07/2021,5100467984,2963.25,Bunzl Cleaning And Hygiene Supplies,104650,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Facilities,41112,Equipment Purchase & Contract,400000,30/07/2021,5100467985,8753.5,Bunzl Cleaning And Hygiene Supplies,104650,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Facilities,41112,Equipment Purchase & Contract,400000,30/07/2021,5100467985,11718.0,Bunzl Cleaning And Hygiene Supplies,104650,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Facilities,41112,Equipment Purchase & Contract,400000,02/08/2021,5100468104,9775.0,IIC Products Limited,104677,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Park Development Sites,41423,Materials,400500,02/08/2021,5100468133,2377.0,Pitchworks Ltd,100388,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,21/09/2021,5100468211,7650.0,Tracsis Traffic Data Limited,116780,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,04/08/2021,5100468269,2741.15,Siemens Mobility Limited,101162,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,04/08/2021,5100468270,1963.63,Siemens Mobility Limited,101162,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,15/09/2021,5100468289,1612.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,15/09/2021,5100468290,1612.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,15/09/2021,5100468292,700.0,F G Rowland Ltd,102555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Recruitment & Advertising,52123,Subscriptions,470000,09/08/2021,5100468630,784.0,Cantium Business Solutions Ltd,462309,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Land Drainage,44120,Consult.& Prof. Serv,440000,09/08/2021,5100468636,8654.82,Aecom Limited,101037,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,09/08/2021,5100468652,840.0,ATOC Ltd,112615,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100468653,1190.0,B & T Skip Hire,100921,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Consult.& Prof. Serv,440000,09/08/2021,5100468704,840.0,Warmer Home Grants Ltd,118266,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,14/09/2021,5100468720,4409.6,Contenur UK Ltd,117538,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,14/09/2021,5100468720,5088.0,Contenur UK Ltd,117538,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,14/09/2021,5100468720,2713.6,Contenur UK Ltd,117538,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,08/09/2021,5100468752,9035.06,Enterprise Flex E Rent,100597,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Annual Maintenance,442100,08/09/2021,5100468757,1572.96,Prism Medical UK,108616,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,15/09/2021,5100468761,3210.31,Turner Groundscare,105201,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,14/09/2021,5100468776,735.84,Dawsongroup Sweepers Ltd,118270,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Consult.& Prof. Serv,440000,28/09/2021,5100468822,870.0,TLT Solicitors,115669,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,25/08/2021,5100468825,1002.61,SMI INT Group Ltd,117262,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,New Bus Depot Dallam Lane,40048,Consult.& Prof. Serv,440000,09/08/2021,5100468828,1303.0,Spawforths Rolinson Ltd,118108,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Petrol,300050,09/08/2021,5100468832,2132.87,Standard Fuel Oils Ltd,117478,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,09/08/2021,5100468834,20695.03,Standard Fuel Oils Ltd,117478,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,09/08/2021,5100468849,971.48,TMP UK Ltd,108498,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Rapid Response  NHSE,57300,Consult.& Prof. Serv,440000,09/08/2021,5100468850,5000.0,Xylem Resourcing,117981,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,18/08/2021,5100468851,3668.9,Siemens Mobility Limited,101162,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Building Maintenance Environment & Regen,82001,Maintenance of Plant & Machinery,250050,09/08/2021,5100468854,17561.44,OBR Construction,118265,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,HR Advisory,20005,Consult.& Prof. Serv,440000,10/08/2021,5100468933,1100.0,Weightmans Office AC,101452,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Team,31105,Training,190150,10/08/2021,5100468934,796.0,University Hospital Birmingham,118352,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Tour of Britan September 2020,42190,"Campaigns,  Projects and Events",491950,10/08/2021,5100468939,4021.28,Tour of Britain Ltd,117602,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Tour of Britan September 2020,42190,"Campaigns,  Projects and Events",491950,10/08/2021,5100468940,1330.0,Tour of Britain Ltd,117602,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Academy Way Pay & Display Car Park,44327,Equipment Purchase & Contract,400000,10/08/2021,5100468969,1860.43,Flowbird Smart City UK Ltd,100854,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,NTH/Quattro Re-Dvelopment,40063,Consult.& Prof. Serv,440000,08/09/2021,5100468990,1450.0,Nathaniel Lichfield & Partners Ltd,116860,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,11/08/2021,5100468994,4975.0,Prism Medical UK,108616,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,11/08/2021,5100469047,5480.25,Mott Macdonald Ltd,104950,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Clean Repair Drains,531000,11/08/2021,5100469058,2041.14,Dowhigh Ltd,105350,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,08/09/2021,5100469072,15000.0,Jones Lang La Salle Ltd,103883,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,11/08/2021,5100469083,1205.0,Vivedia Ltd,116354,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Projects,23300,Computer Hardware - Purchase,450700,12/08/2021,5100469193,2262.6,Dell,104659,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Management,30101,Advertisings-Jobs,190000,12/08/2021,5100469206,875.0,Wigan Council,410018,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,09/09/2021,5100469247,557.0,F R Sharrock Ltd,105122,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens Other,81004,Payment of Grants,470050,06/09/2021,5100469252,237418.6,Warrington YC (Youth Zone),118174,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,09/09/2021,5100469411,688.86,Cheshire West And Chester,103357,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,16/08/2021,5100469412,48000.0,Superstars Holiday Club Limited,118375,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Events on the Highway,531350,17/09/2021,5100469414,41988.74,NSL Services Group,113509,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,The Forge Car Park Stockton Heath,44324,Car Park Attendants,530250,17/09/2021,5100469414,2154.03,NSL Services Group,113509,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Car Park Attendants,530250,17/09/2021,5100469414,32023.37,NSL Services Group,113509,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Surface Car Parks,44322,Car Park Attendants,530250,17/09/2021,5100469414,6259.65,NSL Services Group,113509,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Time Square MSCP,44321,Car Park Attendants,530250,17/09/2021,5100469414,34346.12,NSL Services Group,113509,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Car Park Attendants,530250,17/09/2021,5100469414,2546.9,NSL Services Group,113509,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Training,190150,16/08/2021,5100469443,1574.0,Chartered Trading Standards Institu,115937,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Training,190150,16/08/2021,5100469444,855.0,Chartered Trading Standards Institu,115937,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environment & Regeneration Other,82002,Consult.& Prof. Serv,440000,16/08/2021,5100469456,500.0,Gerald Eve LLP,117952,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,New Town House,45168,Consult.& Prof. Serv,440000,09/09/2021,5100469491,22966.66,BESA Publications Ltd,115184,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trees & Woodland Services,41421,Equipment Purchase & Contract,400000,17/08/2021,5100469492,1110.0,Duttons Traffic Management Services,115913,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Intermediate Care at Home,54520,Furniture & Fittings,400150,17/08/2021,5100469496,5448.0,H Jenkinson + Co Ltd,104829,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Democratic Services,11400,"Campaigns,  Projects and Events",491950,28/09/2021,5100469503,1262.0,Culture Warrington,100957,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & West,31510,Materials,400500,17/08/2021,5100469511,1470.0,Ability Smart Limited,116536,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Consult.& Prof. Serv,440000,17/08/2021,5100469512,700.0,Everson Home Solutions,118339,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,17/08/2021,5100469525,4486.5,Mott Macdonald Ltd,104950,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,06/09/2021,5100469534,826.56,Allied Publicity Services (Man) LTD,117019,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,18/08/2021,5100469582,2265.12,Harvest Healthcare Ltd,108555,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,06/09/2021,5100469583,1109.03,Allied Publicity Services (Man) LTD,117019,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Training,190150,18/08/2021,5100469584,600.0,Andy Gale Housing Consultancy,113761,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Equipment Purchase & Contract,400000,18/08/2021,5100469607,11316.0,Flowbird Smart City UK Ltd,100854,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Unit 6 Tanning Court,43126,Security Systems,250000,18/08/2021,5100469624,600.0,Roc Fire & Security,115696,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,18/08/2021,5100469627,717.44,TMP UK Ltd,108498,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,18/08/2021,5100469629,505.74,TMP UK Ltd,108498,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Fees (Including Agents Fees),441450,18/08/2021,5100469638,1356.65,Network Ventures Ltd,110554,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,15/09/2021,5100469648,990.0,Wsp Uk Ltd,103007,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,15/09/2021,5100469648,990.0,Wsp Uk Ltd,103007,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Victoria Park Depot,41332,Hazardous Waste,530600,18/08/2021,5100469666,1050.0,Craggs Environmental Ltd,118411,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,18/08/2021,5100469679,1750.0,Matthews & Goodman LLP,117247,2021,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,18/08/2021,5100469688,2500.0,Sanderson Weatherall LLP,117413,2021,September
